1 72.668718
1 68.625536
1 69.262557
1 69.193706
1 70.985041
1 69.142927
1 70.248488
1 68.977484
1 70.417076
1 69.238021
2 45.914210
2 45.566466
2 43.263421
2 45.246335
2 46.125442
2 43.568445
2 44.978760
2 44.074491
2 46.127240
2 46.226828
4 31.748446
4 32.537645
4 32.567974
4 31.922901
4 31.443807
4 32.303605
4 32.183961
4 31.950183
4 31.317392
4 31.814763
8 33.123927
8 33.361554
8 33.728496
8 34.129367
8 33.101655
8 33.153946
8 33.485439
8 33.695804
8 33.478230
8 33.570017
