1 0.167053
1 0.084125
1 0.163101
1 0.087793
1 0.192199
1 0.121852
1 0.163925
1 0.085110
1 0.166483
1 0.089626
2 1.569591
2 1.719858
2 1.536523
2 1.725528
2 1.540119
2 1.736332
2 1.568587
2 1.734053
2 1.938610
2 1.680210
4 3.758870
4 4.152851
4 4.575845
4 3.923696
4 3.457219
4 4.316883
4 4.141728
4 3.888093
4 3.285185
4 3.821981
8 14.612288
8 14.764638
8 15.136008
8 15.417686
8 14.358004
8 14.441502
8 14.595864
8 14.924507
8 14.685103
8 14.839644
