1 15.885305
1 15.921614
1 15.904123
1 16.168860
1 15.872241
1 15.782832
1 15.885377
1 15.843736
1 15.795276
1 15.810154
2 12.852154
2 12.999070
2 12.846586
2 12.821843
2 12.906003
2 13.055537
2 12.847755
2 12.896121
2 12.895451
2 12.910372
4 12.467562
4 12.937395
4 12.541547
4 12.478253
4 12.464099
4 12.503453
4 12.483867
4 12.539495
4 12.472778
4 12.518480
8 12.125350
8 12.156732
8 12.174594
8 12.257929
8 12.304934
8 12.314730
8 12.504609
8 12.323936
8 12.331549
8 12.305640
